timestamp,rocket-pool-eth_closeprice,the-graph_closeprice,algorand_closeprice,whitebit_closeprice,usdd_closeprice,blockstack_closeprice,immutable-x_closeprice,xdce-crowd-sale_closeprice,havven_closeprice,elrond-erd-2_closeprice,frax_closeprice,eos_closeprice,theta-token_closeprice,injective-protocol_closeprice,tezos_closeprice,the-sandbox_closeprice,bitget-token_closeprice,axie-infinity_closeprice,bitcoin-cash-sv_closeprice,radix_closeprice
2022-11-25,1290.6489777061247,0.062302598338207504,0.2436891814070401,4.916178222777753,0.991443303902969,0.2359859999733456,0.4327307821083553,0.02442023763505592,1.7284736895422539,42.77239136934915,1.0003870529208365,0.9136067373335977,0.8971745615215347,1.6622772928012695,1.0089384093901308,0.5676137465233253,0.18710306267894283,6.82862857886893,39.968568022390265,0.03662347180308819
2022-11-26,1285.2140068932924,0.0625933086341204,0.2447018583546916,4.937937758173991,0.9941130080447822,0.242642033716696,0.4203000470093852,0.023924322372951147,1.7024933734773378,42.26436634584979,1.000162119395577,0.9350635454105972,0.9212676480178535,1.6097303131602583,0.9908366156139712,0.5682720355012192,0.18941640317695427,6.686843647248592,40.166065706985634,0.03471629654877769
2022-11-27,1293.977533365601,0.0629686243356731,0.2419394211034479,4.90465959280365,0.9923379859147389,0.23770128090892065,0.42657241829679976,0.0237957484836943,1.6559042843347855,43.66486773232452,0.9995535722050881,0.932739045068503,0.9152773106938783,1.6053253322433647,0.9885985802314147,0.5665157634429407,0.1922085164461617,6.6710557816503435,39.96154676140959,0.036108929547183956
2022-11-28,1286.3199295391669,0.06301226568517503,0.24155704579887036,4.937586750458215,0.9942834170448651,0.24296753858675232,0.44149921104716067,0.02338255727388457,1.6779187026332594,42.76938423676988,1.0010799845229612,0.9310045437705599,0.9585070319324269,1.5723338195121113,0.990081961268122,0.5722114779992954,0.19359291421819877,6.726043337015525,39.962074332260435,0.035827876725907926
2022-11-29,1258.709027375043,0.06239791903200613,0.2371730106609235,4.892988226245652,0.9912291017784325,0.25466285468726796,0.42049547349595756,0.022740336983154485,1.6610422505189675,42.36871412214581,0.9996348202659118,0.9056615092987855,0.9250583457532906,1.5297963962089702,0.9809644548234581,0.555913756919405,0.1900962225376191,6.607517462039324,42.46633479366608,0.03466234229679817
2022-11-30,1308.9624586762004,0.06269837269868295,0.24099415699472726,4.846480798249534,0.9904840649095604,0.2542604556624329,0.4400897884394584,0.022851073058791378,1.6444083183785574,42.39882518331968,0.9997427187990502,0.9190500888404219,0.9299505639609642,1.59678906468034,0.9812438540093676,0.564331133569737,0.19618815483040375,6.805712392587472,42.123042517215865,0.031461972527235635
2022-12-01,1399.4292979204492,0.06488909618651907,0.24968735255475907,4.852677110248996,0.9907326594113537,0.26017546560399296,0.47241466427847795,0.02314545193963473,1.7380983407575072,43.81138623982841,0.9998990935354851,0.9524432921336217,0.9645972009386392,1.7732141760503701,1.0256345295944036,0.5933371693546271,0.19831136933924542,7.068739940061487,42.725777593055405,0.03273045729843531
2022-12-02,1376.6291728583708,0.06436413654088322,0.24171084319784006,4.851979435821695,0.9841874874653652,0.25253309925375744,0.47162178957107737,0.02241584136722747,1.7199137883925697,43.3703603783744,0.9995646592114064,0.9330986613129765,0.9237805002226988,1.679519451822998,1.0033242961383433,0.5804213069466722,0.19514414330952773,6.848806402066978,42.13898440010947,0.034218267592057885
2022-12-03,1394.6120915156632,0.06506717416400226,0.2451159205875555,4.845039111840742,0.9909295302864918,0.25079549516168226,0.4824928373150024,0.02265555958004771,1.7919227046406359,43.81800819108693,1.0006299773501122,0.9433892257008409,0.9225261693030196,1.676640029959783,1.0330860151705878,0.609299744090006,0.19170822597036696,7.078965135605987,42.558064209484776,0.036714944017372915
2022-12-04,1340.267854151446,0.06302476601384352,0.238629040045055,4.838225428737977,0.9861068118352598,0.2517848011353123,0.47540130796874747,0.02230148344823479,1.7132310367808365,43.54910896038242,1.0011287321612803,0.9233170253787707,0.890420523677614,1.5985802588715354,1.0019151218036186,0.5803727901920841,0.19092772621090975,6.76745641360133,41.468134574013106,0.035876937418665274
2022-12-05,1379.4378020068937,0.06418809034670449,0.24142363776414885,4.8230322710868725,0.9826003527658261,0.25190672076456716,0.5050609367930359,0.022126104467860064,1.768794358748275,43.377174781692766,0.9990931917086546,0.9329692510803794,0.8934167686935998,1.6343241048279344,1.0116094467659766,0.5926998838919854,0.1899048531268808,6.917871450511586,42.22094091107468,0.03540703320983008
2022-12-06,1357.5004416796564,0.06418071660040864,0.2374539551227331,4.824517550021763,0.9810715733480825,0.26173401928467355,0.48630354743757276,0.021875537897401254,1.9222505266772365,43.27232504528729,0.999309105135645,0.9319917690600676,0.8809446997227114,1.6449817593299738,1.011465697816877,0.6206812384923008,0.1873245504849053,8.874298112302585,41.505353137855195,0.035145986358047374
2022-12-07,1368.51134951297,0.06436542603228307,0.23473963999742517,4.798895094618757,0.9785124652261381,0.2611253111997663,0.4848843810502288,0.02142834257602339,1.8977063158602219,45.53493948714665,0.9995581788206678,0.9593219692706659,0.9050333123547096,1.6477419583020818,1.0180831431824546,0.6162461815726168,0.18286600778740256,8.885705486384047,41.575083922888226,0.04145709752050597
